,Date,Home,HomeP,Away,AwayP,HomeD,AwayD,HCAP
105,04-11-2025 20:00,Chicago Bulls,113,Philadelphia 76ers,111,"[['Josh Giddey', 37, '29', '15', '12'], ['Tre Jones', 27, '8', '4', '2'], ['I.Okoro', 33, '16', '2', '5'], ['Buzelis M.', 30, '10', '5', '1'], ['Vucevic N.', 31, '19', '10', '0'], ['Kevin Huerter', 25, '12', '5', '2'], ['Patrick Williams', 21, '3', '2', '2'], ['Jalen Smith', 17, '14', '4', '0'], ['Dalen Terry', 14, '2', '1', '2'], ['Julian Phillips', 5, '0', '0', '0']]","[['Tyrese Maxey', 39, '39', '5', '5'], ['VJ Edgecombe', 38, '12', '11', '4'], ['Kelly Oubre Jr', 33, '18', '3', '2'], ['Jabari Walker', 19, '2', '3', '1'], ['Joel Embiid', 26, '20', '6', '2'], ['Quentin Grimes', 30, '10', '3', '4'], ['Bona Adem', 22, '2', '4', '0'], ['Trendon Watford', 19, '8', '4', '2'], ['Jared McCain', 15, '0', '1', '2']]",1.5
106,04-11-2025 20:00,New Orleans Pelicans,116,Charlotte Hornets,112,"[['Poole J.', 27, '11', '2', '6'], ['Fears J.', 17, '11', '3', '0'], ['Murphy T.', 37, '21', '3', '3'], ['Jones H.', 36, '11', '5', '1'], ['Looney K.', 15, '0', '4', '2'], ['Alvarado J.', 31, '18', '3', '6'], ['Bey S.', 27, '17', '4', '0'], ['Queen D.', 18, '12', '8', '7'], ['Hawkins J.', 17, '2', '1', '0'], ['Matkovic K.', 15, '13', '6', '2']]","[['James S.', 31, '6', '5', '2'], ['Collin Sexton', 30, '17', '0', '5'], ['Miles Bridges', 37, '22', '8', '3'], ['Knueppel K.', 32, '20', '12', '2'], ['Kalkbrenner R.', 30, '10', '11', '2'], ['Tre Mann', 24, '18', '2', '2'], ['Moussa Diabate', 18, '6', '5', '2'], ['McNeeley L.', 13, '2', '2', '1'], ['Simpson K.', 13, '8', '3', '0'], ['Connaughton P.', 11, '3', '1', '1']]",2.5
107,04-11-2025 22:00,Golden State Warriors,118,Phoenix Suns,107,"[['Curry S.', 34, '28', '4', '3'], ['Butler J.', 14, '2', '4', '2'], ['Green D.', 33, '2', '6', '8'], ['Kuminga J.', 25, '9', '5', '2'], ['Q·Post', 27, '14', '6', '3'], ['Moody M.', 34, '24', '5', '2'], ['Podziemski B.', 24, '13', '2', '4'], ['Hield B.', 20, '12', '2', '2'], ['Jackson-Davis T.', 16, '7', '2', '3'], ['Pat Spencer', 11, '7', '3', '4'], ['Santos G.', 3, '0', '0', '0']]","[['Devin Booker', 39, '38', '3', '4'], ['Grayson Allen', 35, '16', '4', '5'], ['Dunn R.', 31, '10', '2', '1'], [""Royce O'Neale"", 28, '8', '6', '3'], ['Mark Williams', 27, '16', '16', '4'], ['J.Goodwin', 24, '5', '3', '1'], ['Collin Gillespie', 21, '8', '5', '4'], ['Ighodaro O.', 20, '2', '5', '1'], ['I.Livers', 7, '2', '2', '1'], ['Nick Richards', 4, '2', '0', '1'], ['Hayes N.', 3, '0', '0', '0']]",10.5
108,04-11-2025 23:00,Los Angeles Clippers,107,Oklahoma City Thunder,126,"[['Dunn K.', 30, '6', '5', '3'], ['Harden', 30, '25', '6', '6'], ['Jones D.', 28, '16', '4', '2'], ['Batum N.', 18, '3', '1', '3'], ['Zubac I.', 26, '7', '7', '2'], ['Bogdanovic B.', 30, '11', '6', '4'], ['John Collins', 25, '17', '4', '1'], ['Lopez B.', 16, '12', '2', '0'], ['Chris Paul', 11, '0', '1', '3'], ['Telfort J.', 7, '0', '1', '0'], ['Niederhauser Y.', 7, '5', '2', '0'], ['Christie C.', 7, '5', '2', '0'], ['Brown K.', 7, '0', '1', '2']]","[['Shai Gilgeous-Alexander', 29, '30', '4', '12'], ['Cason Wallace', 25, '12', '3', '1'], ['Chet Holmgren', 30, '11', '5', '3'], ['Luguentz Dort', 15, '6', '3', '0'], ['Isaiah Hartenstein', 24, '10', '7', '3'], ['Aaron Wiggins', 26, '12', '2', '2'], ['Alex Caruso', 24, '8', '1', '3'], ['Isaiah Joe', 21, '22', '3', '0'], ['Mitchell A.', 20, '8', '4', '3'], ['Jaylin Williams', 14, '3', '5', '0'], ['Ousmane Dieng', 6, '0', '0', '1'], ['Youngblood C.', 4, '2', '2', '0'], ['Carlson B.', 4, '2', '1', '0']]",-8.5
109,05-11-2025 19:00,Cleveland Cavaliers,132,Philadelphia 76ers,121,"[['D.Mitchell', 35, '46', '4', '8'], ['D.Garland', 26, '8', '2', '4'], ['E.Mobley', 34, '23', '5', '3'], ['Tyson J.', 29, '10', '5', '3'], ['Jarrett Allen', 30, '24', '10', '1'], ['S.Merrill', 27, '14', '0', '0'], ['Lonzo Ball', 23, '0', '1', '8'], ['Porter C.', 18, '0', '2', '4'], ['Larry Nance Jr', 15, '7', '5', '1'], ['Proctor T.', 1, '0', '0', '0'], ['Tomlin N.', 1, '0', '0', '0'], ['D.Wade', 1, '0', '0', '1'], ['Bryant T.', 1, '0', '0', '0']]","[['VJ Edgecombe', 37, '7', '4', '4'], ['Tyrese Maxey', 36, '27', '7', '9'], ['Kelly Oubre Jr', 38, '19', '3', '2'], ['Jabari Walker', 8, '0', '3', '0'], ['Bona Adem', 18, '4', '4', '0'], ['Quentin Grimes', 32, '27', '3', '3'], ['Andre Drummond', 28, '13', '13', '1'], ['Trendon Watford', 23, '16', '3', '6'], ['Edwards J.', 16, '8', '3', '1'], ['Sallis H.', 1, '0', '0', '0'], ['Broome J.', 1, '0', '0', '0']]",12.5
110,05-11-2025 19:00,Detroit Pistons,114,Utah Jazz,103,"[['Cunningham C.', 37, '31', '3', '10'], ['Robinson D.', 28, '9', '2', '0'], ['Thompson A.', 31, '18', '7', '4'], ['Stewart I.', 31, '10', '6', '1'], ['Duren J.', 35, '22', '22', '3'], ['Holland R.', 28, '9', '6', '4'], ['Green', 23, '3', '4', '1'], ['Caris LeVert', 19, '10', '2', '1'], ['Reed P.', 7, '2', '0', '0']]","[['Svi Mykhailiuk', 36, '28', '2', '2'], ['Keyonte George', 35, '19', '2', '6'], ['Markkanen L.', 40, '25', '4', '0'], ['Taylor Hendricks', 18, '0', '7', '0'], ['Nurkic J.', 33, '6', '17', '4'], ['Filipowski K.', 20, '4', '4', '2'], ['Bailey A.', 19, '9', '4', '1'], ['Clayton W.', 15, '6', '0', '6'], ['Love K.', 14, '3', '3', '3'], ['Harkless E.', 10, '3', '1', '0'], ['Brice Sensabaugh', 1, '0', '0', '0']]",9.5
111,05-11-2025 19:00,Indiana Pacers,103,Brooklyn Nets,112,"[['Sheppard B.', 35, '18', '4', '3'], ['Nesmith A.', 32, '15', '7', '2'], ['Siakam P.', 36, '23', '6', '10'], ['Walker J.', 32, '6', '6', '6'], ['Jackson I.', 20, '8', '7', '1'], ['Jeremiah Robinson-Earl', 24, '8', '15', '2'], ['Huff J.', 18, '16', '2', '0'], ['Peter T.', 16, '3', '3', '4'], ['Bradley', 14, '4', '2', '1'], ['Cody Martin', 8, '2', '4', '0'], ['Dennis R.', 5, '0', '0', '0']]","[['Terance Mann', 35, '15', '1', '6'], ['Cameron Thomas', 6, '0', '0', '1'], ['Porter M.', 35, '32', '11', '3'], ['Noah Clowney', 30, '17', '4', '1'], ['Nicolas Claxton', 34, '18', '10', '6'], ['Tyrese Martin', 27, '16', '5', '2'], ['Ziaire Williams', 24, '3', '3', '2'], ['Jalen Wilson', 21, '6', '1', '0'], [""Day'Ron Sharpe"", 14, '5', '7', '3'], ['Demin E.', 13, '0', '3', '2']]",6.5
112,05-11-2025 19:30,Boston Celtics,136,Washington Wizards,107,"[['White D.', 29, '12', '3', '8'], ['Pritchard P.', 24, '18', '2', '5'], ['Minott J.', 34, '21', '5', '0'], ['Brown J.', 26, '35', '5', '5'], ['Queta N.', 24, '15', '12', '5'], ['Anfernee Simons', 30, '18', '0', '2'], ['Walsh J.', 24, '7', '7', '1'], ['Hauser S.', 22, '3', '2', '3'], ['Gonzalez H.', 17, '5', '2', '1'], ['Garza L.', 7, '2', '2', '1'], ['Scheierman B.', 4, '0', '0', '0']]","[['George K.', 28, '9', '2', '3'], ['C.J. McCollum', 18, '3', '1', '4'], ['Justin Champagnie', 19, '12', '6', '0'], ['Coulibaly B.', 16, '1', '2', '3'], ['Sarr A.', 29, '31', '8', '2'], ['Carrington C.', 31, '3', '5', '6'], ['Johnson T.', 24, '7', '1', '1'], ['Malaki Branham', 17, '10', '3', '0'], ['Corey Kispert', 13, '8', '2', '1'], ['Bagley M.', 13, '11', '5', '2'], ['Riley W.', 12, '4', '2', '1'], ['Whitmore C.', 8, '2', '0', '0'], ['Johnson A.', 6, '1', '2', '1'], ['Vukcevic T.', 6, '5', '1', '1']]",12.5
113,05-11-2025 19:30,New York Knicks,137,Minnesota Timberwolves,114,"[['Brunson J.', 33, '23', '7', '10'], ['Bridges M.', 33, '13', '1', '5'], ['Anunoby OG.', 32, '25', '8', '1'], ['Towns K.', 31, '15', '10', '4'], ['Robinson', 16, '8', '10', '1'], ['Hart J.', 27, '18', '5', '4'], ['M.McBride', 21, '14', '3', '4'], ['Jordan Clarkson', 16, '7', '0', '0'], ['L.Shamet', 12, '3', '1', '0'], ['Yabusele G.', 9, '5', '1', '0'], ['Kolek T.', 3, '0', '1', '2'], ['Hukporti A.', 2, '4', '1', '0'], ['Diawara M.', 2, '2', '1', '0'], ['Dadiet P.', 2, '0', '1', '1']]","[['DiVincenzo', 36, '21', '3', '4'], ['Edwards A.', 29, '15', '2', '5'], ['Randle', 38, '32', '5', '4'], ['McDaniels J.', 32, '13', '4', '3'], ['Gobert R.', 28, '7', '9', '0'], ['Reid N.', 21, '5', '6', '1'], ['Conley M.', 18, '8', '0', '6'], ['Clark J.', 13, '3', '1', '0'], ['Dillingham R.', 12, '6', '0', '4'], ['Beringer', 3, '2', '0', '0'], ['Miller L.', 3, '2', '1', '0'], ['Hyland B.', 3, '0', '0', '2'], ['Ingles J.', 3, '0', '0', '1']]",3.5
114,05-11-2025 20:00,Memphis Grizzlies,109,Houston Rockets,124,"[['Ja Morant', 34, '17', '5', '8'], ['Wells J.', 20, '8', '3', '1'], ['Jackson J.', 29, '9', '6', '1'], ['Caldwell-Pope K.', 24, '4', '3', '2'], ['Landale J.', 21, '11', '3', '1'], ['Coward C.', 29, '7', '9', '4'], ['Aldama S.', 26, '16', '4', '1'], ['Spencer C.', 19, '19', '2', '2'], ['Williams V.', 15, '10', '4', '3'], ['Bassey C.', 15, '4', '5', '1'], ['Small J.', 2, '2', '0', '0'], ['Hall P.', 2, '2', '2', '1'], ['Jackson G.', 2, '0', '0', '0'], ['Olivier-Maxence Prosper', 2, '0', '1', '0']]","[['Thompson A.', 39, '28', '10', '7'], ['Okogie J.', 24, '13', '3', '3'], ['Smith Jr. J.', 36, '16', '4', '2'], ['Kevin Durant', 34, '11', '4', '5'], ['Sengun A.', 35, '20', '16', '7'], ['Eason T.', 32, '16', '5', '1'], ['Sheppard R.', 17, '12', '1', '1'], ['Clint Capela', 16, '6', '10', '2'], ['JD Davison', 2, '0', '0', '0'], ['Tate J.', 2, '2', '0', '0'], ['Holiday A.', 2, '0', '0', '1'], ['Green J.', 2, '0', '1', '0']]",-6.5
115,05-11-2025 20:30,Dallas Mavericks,99,New Orleans Pelicans,101,"[['Max Christie', 27, '12', '3', '1'], [""D'Angelo Russell"", 21, '9', '0', '3'], ['Paul Washington Jr.', 38, '15', '11', '1'], ['Flagg C.', 35, '20', '9', '2'], ['Daniel Gafford', 25, '15', '8', '0'], ['Naji Marshall', 26, '7', '5', '5'], ['Klay Thompson', 21, '11', '4', '3'], ['Brandon Williams', 19, '10', '1', '3'], ['Jaden Hardy', 10, '0', '1', '0'], ['Dwight Powell', 10, '0', '1', '0'], ['Cisse M.', 4, '0', '0', '0'], ['Caleb Martin', 4, '0', '1', '0']]","[['Jones H.', 35, '12', '5', '2'], ['Fears J.', 25, '13', '5', '3'], ['Murphy T.', 38, '11', '9', '5'], ['Bey S.', 30, '22', '9', '1'], ['Looney K.', 15, '8', '6', '2'], ['Queen D.', 26, '11', '7', '2'], ['Alvarado J.', 23, '13', '8', '2'], ['Hawkins J.', 20, '9', '2', '1'], ['Peavy M.', 18, '0', '3', '0'], ['Matkovic K.', 10, '2', '2', '0']]",7.5
116,05-11-2025 21:00,Denver Nuggets,122,Miami Heat,112,"[['Braun C.', 35, '11', '8', '7'], ['Murray J.', 34, '14', '8', '3'], ['Gordon A.', 31, '24', '6', '1'], ['Cameron Johnson', 23, '9', '2', '1'], ['Jokic N.', 37, '33', '15', '16'], ['Bruce Brown', 28, '5', '3', '2'], ['Hardaway T.', 24, '18', '3', '0'], ['Watson P.', 18, '2', '10', '3'], ['Valanciunas J.', 11, '6', '6', '0']]","[['Mitchell D.', 31, '10', '3', '9'], ['Powell N.', 31, '23', '2', '0'], ['Wiggins A.', 32, '22', '4', '5'], ['Larsson P.', 24, '6', '3', '3'], ['Adebayo B.', 8, '2', '1', '0'], ['Ware K.', 27, '13', '13', '0'], ['Jaquez Jr. J.', 26, '21', '3', '2'], ['Jovic N.', 20, '5', '3', '3'], ['Smith D.', 17, '5', '2', '2'], ['Fontecchio S.', 16, '5', '2', '2'], ['Johnson K.', 9, '0', '2', '0']]",9.5
117,05-11-2025 22:00,Los Angeles Lakers,118,San Antonio Spurs,116,"[['Doncic L.', 42, '35', '9', '13'], ['Marcus Smart', 34, '17', '5', '5'], ['Jake LaRavia', 38, '8', '6', '1'], ['Hachimura R.', 35, '15', '2', '0'], ['Deandre Ayton', 33, '22', '10', '0'], ['J.Vanderbilt', 17, '5', '0', '2'], ['Knecht D.', 16, '3', '1', '1'], ['Hayes J.', 15, '9', '4', '1'], ['Nick Smith Jr.', 7, '2', '0', '0'], ['James Jr. B.', 5, '2', '1', '0']]","[['Stephon Castle', 37, '16', '5', '8'], ['Devin Vassell', 37, '15', '3', '4'], ['Julian Champagnie', 33, '14', '7', '0'], ['Harrison Barnes', 28, '14', '6', '3'], ['Victor Wembanyama', 33, '19', '8', '3'], ['Keldon Johnson', 24, '12', '1', '1'], ['Jeremy Sochan', 23, '16', '2', '0'], ['L.Waters III', 14, '6', '1', '0'], ['Kelly Olynyk', 9, '4', '4', '3'], ['Jordan McLaughlin', 3, '0', '0', '0']]",-1.5
118,05-11-2025 22:00,Portland Trail Blazers,121,Oklahoma City Thunder,119,"[['Jrue Holiday', 35, '22', '6', '3'], ['Shaedon Sharpe', 23, '18', '6', '1'], ['Toumani Camara', 37, '16', '5', '2'], ['Deni Avdija', 37, '26', '10', '9'], ['Donovan Clingan', 25, '7', '8', '0'], ['Jerami Grant', 34, '20', '5', '5'], ['Duop Reath', 20, '12', '0', '2'], ['Kris Murray', 18, '0', '3', '2'], ['Sidy Cissoko', 8, '0', '3', '0'], ['Robert Williams III', 4, '0', '3', '0']]","[['Shai Gilgeous-Alexander', 38, '35', '9', '4'], ['Mitchell A.', 31, '21', '4', '3'], ['Cason Wallace', 36, '5', '8', '5'], ['Aaron Wiggins', 27, '27', '2', '2'], ['Isaiah Hartenstein', 31, '10', '11', '3'], ['Isaiah Joe', 26, '14', '0', '2'], ['Jaylin Williams', 21, '3', '9', '4'], ['Ousmane Dieng', 20, '4', '6', '1'], ['Carlson B.', 8, '0', '1', '0'], ['Barnhizer B.', 2, '0', '0', '0']]",-3.5
119,05-11-2025 22:00,Sacramento Kings,121,Golden State Warriors,116,"[['N. Clifford', 33, '12', '3', '3'], ['Schroder D.', 32, '18', '7', '7'], ['DeMar DeRozan', 36, '25', '2', '2'], ['Westbrook R.', 35, '23', '16', '10'], ['D.Eubanks', 32, '12', '6', '0'], ['Malik Monk', 25, '21', '4', '2'], ['Keon Ellis', 17, '0', '2', '2'], ['Raynaud M.', 15, '6', '3', '0'], ['Precious Achiuwa', 9, '4', '3', '0'], ['Carter D.', 5, '0', '1', '1']]","[['Moody M.', 39, '28', '3', '3'], ['Podziemski B.', 31, '14', '9', '9'], ['Kuminga J.', 36, '24', '9', '3'], ['Richard W.', 35, '30', '7', '3'], ['Q·Post', 16, '0', '4', '1'], ['Horford A.', 27, '0', '7', '2'], ['Pat Spencer', 17, '6', '1', '1'], ['Hield B.', 14, '9', '1', '2'], ['Payton G.', 11, '3', '2', '3'], ['Jackson-Davis T.', 9, '2', '0', '1'], ['Santos G.', 7, '0', '1', '0']]",3.5
120,06-11-2025 21:00,Phoenix Suns,115,Los Angeles Clippers,102,"[['Devin Booker', 37, '24', '6', '7'], ['Green J.', 23, '29', '3', '3'], ['Grayson Allen', 36, '18', '3', '4'], [""Royce O'Neale"", 28, '17', '4', '2'], ['Mark Williams', 28, '13', '10', '0'], ['Dunn R.', 25, '10', '5', '3'], ['Collin Gillespie', 25, '1', '5', '7'], ['Ighodaro O.', 12, '0', '3', '1'], ['J.Goodwin', 11, '0', '1', '0'], ['Nick Richards', 11, '3', '3', '0'], ['Fleming R.', 1, '0', '1', '0'], ['Maluach K.', 1, '0', '0', '0'], ['Hayes N.', 1, '0', '0', '0']]","[['Dunn K.', 24, '9', '2', '6'], ['Bradley Beal', 20, '5', '1', '1'], ['Jones D.', 22, '10', '1', '0'], ['Batum N.', 18, '0', '2', '1'], ['Zubac I.', 27, '23', '11', '2'], ['Bogdanovic B.', 28, '12', '4', '5'], ['Christie C.', 25, '17', '2', '3'], ['John Collins', 23, '13', '4', '1'], ['Lopez B.', 18, '6', '3', '0'], ['Brown K.', 16, '0', '7', '2'], ['Chris Paul', 10, '2', '2', '2'], ['Telfort J.', 7, '1', '1', '1'], ['Niederhauser Y.', 3, '4', '1', '0']]",2.5
121,07-11-2025 19:00,Orlando Magic,123,Boston Celtics,110,"[['Bane D.', 36, '22', '6', '7'], ['Suggs J.', 21, '14', '3', '5'], ['Wagner F.', 37, '27', '6', '6'], ['Banchero P.', 36, '15', '9', '4'], ['Carter W.', 31, '18', '5', '1'], ['Black A.', 33, '13', '4', '4'], ['da Silva T.', 18, '11', '2', '0'], ['Bitadze G.', 15, '0', '7', '1'], ['Tyus Jones', 8, '0', '1', '0'], ['Isaac J.', 5, '3', '1', '0']]","[['White D.', 37, '16', '2', '10'], ['Pritchard P.', 32, '27', '2', '4'], ['Brown J.', 36, '32', '9', '3'], ['Minott J.', 25, '12', '8', '1'], ['Queta N.', 30, '5', '8', '2'], ['Hauser S.', 21, '3', '3', '3'], ['Walsh J.', 19, '2', '6', '0'], ['Anfernee Simons', 18, '11', '2', '2'], ['Garza L.', 13, '2', '0', '0'], ['Gonzalez H.', 9, '0', '4', '1']]",4.5
122,07-11-2025 19:00,Washington Wizards,115,Cleveland Cavaliers,148,"[['Carrington C.', 28, '6', '4', '11'], ['C.J. McCollum', 28, '25', '2', '3'], ['Johnson T.', 29, '19', '3', '1'], ['Khris Middleton', 22, '4', '2', '4'], ['Sarr A.', 30, '20', '4', '4'], ['Watkins J.', 20, '6', '6', '0'], ['Corey Kispert', 20, '16', '3', '4'], ['Justin Champagnie', 19, '6', '11', '2'], ['Bagley M.', 12, '2', '7', '0'], ['Riley W.', 10, '0', '2', '1'], ['Johnson A.', 9, '4', '0', '2'], ['Vukcevic T.', 6, '4', '0', '0'], ['Whitmore C.', 5, '0', '0', '0'], ['Anthony Gill', 2, '3', '0', '0']]","[['D.Garland', 28, '20', '2', '9'], ['D.Mitchell', 26, '24', '5', '5'], ['E.Mobley', 28, '18', '10', '3'], ['Hunter D.', 21, '8', '5', '2'], ['Jarrett Allen', 26, '16', '14', '3'], ['Tyson J.', 23, '10', '4', '2'], ['Proctor T.', 19, '17', '2', '3'], ['S.Merrill', 18, '14', '2', '2'], ['Porter C.', 16, '2', '5', '2'], ['Larry Nance Jr', 14, '5', '2', '1'], ['Travers L.', 9, '4', '2', '2'], ['Tomlin N.', 6, '6', '2', '0'], ['Bryant T.', 6, '4', '2', '0']]",-14.5
123,07-11-2025 19:30,Atlanta Hawks,97,Toronto Raptors,109,"[['Dyson Daniels', 35, '7', '8', '8'], ['Alexander-Walker N.', 30, '20', '2', '3'], ['Johnson J.', 33, '21', '7', '4'], ['Risacher Z.', 30, '16', '5', '0'], ['Porzingis K.', 30, '17', '7', '3'], ['Onyeka Okongwu', 26, '7', '11', '0'], ['Keaton Wallace', 20, '7', '3', '3'], ['Mouhamed Gueye', 19, '2', '7', '1'], ['Krejci V.', 18, '0', '4', '2']]","[['Immanuel Quickley', 34, '18', '5', '6'], ['RJ Barrett', 33, '19', '5', '4'], ['Scottie Barnes', 35, '14', '10', '4'], ['Brandon Ingram', 35, '20', '6', '4'], ['Poeltl J.', 25, '12', '10', '1'], ['Mamukelashvili S.', 21, '12', '6', '1'], ['Murray-Boyles C.', 18, '3', '4', '1'], ['Shead J.', 14, '0', '1', '2'], ['Gradey Dick', 13, '11', '1', '0'], ['Battle J.', 6, '0', '0', '0'], ['Walter J.', 6, '0', '0', '0']]",2.5
124,07-11-2025 19:30,Brooklyn Nets,107,Detroit Pistons,125,"[['Demin E.', 23, '8', '3', '7'], ['Terance Mann', 22, '3', '0', '3'], ['Porter M.', 32, '28', '5', '2'], ['Noah Clowney', 31, '19', '1', '2'], ['Nicolas Claxton', 31, '17', '8', '2'], ['Powell D.', 27, '6', '4', '2'], ['Tyrese Martin', 19, '2', '1', '3'], [""Day'Ron Sharpe"", 17, '7', '4', '3'], ['Ziaire Williams', 17, '6', '2', '1'], ['Jalen Wilson', 11, '9', '1', '1'], ['Etienne T.', 5, '0', '0', '0'], ['Liddell E.', 5, '2', '1', '0']]","[['Cunningham C.', 33, '34', '1', '10'], ['Robinson D.', 31, '7', '1', '8'], ['Thompson A.', 34, '14', '6', '4'], ['Stewart I.', 9, '4', '3', '1'], ['Duren J.', 30, '30', '11', '0'], ['Holland R.', 25, '5', '5', '1'], ['Green', 20, '8', '3', '1'], ['Caris LeVert', 20, '10', '3', '4'], ['Klintman B.', 15, '4', '5', '1'], ['Reed P.', 15, '6', '6', '2'], ['Jenkins D.', 5, '3', '1', '0'], ['Lanier C.', 3, '0', '1', '0']]",-10.5
125,07-11-2025 19:30,San Antonio Spurs,121,Houston Rockets,110,"[['Stephon Castle', 36, '14', '6', '13'], ['Devin Vassell', 33, '15', '3', '3'], ['Harrison Barnes', 39, '24', '5', '2'], ['Julian Champagnie', 31, '22', '7', '1'], ['Victor Wembanyama', 37, '22', '8', '4'], ['Keldon Johnson', 27, '8', '6', '4'], ['Jeremy Sochan', 15, '2', '2', '2'], ['Jordan McLaughlin', 9, '9', '1', '1'], ['L.Waters III', 6, '3', '1', '0'], ['Kelly Olynyk', 6, '2', '1', '0']]","[['Thompson A.', 39, '14', '7', '3'], ['Okogie J.', 25, '12', '3', '0'], ['Kevin Durant', 37, '24', '1', '2'], ['Smith Jr. J.', 27, '5', '8', '2'], ['Sengun A.', 36, '25', '9', '8'], ['Sheppard R.', 26, '16', '0', '6'], ['Eason T.', 25, '11', '2', '2'], ['S.Adams', 20, '3', '8', '1'], ['Clint Capela', 6, '0', '3', '1'], ['Tate J.', 1, '0', '0', '0']]",-3.5
126,07-11-2025 20:00,Memphis Grizzlies,118,Dallas Mavericks,104,"[['Ja Morant', 32, '21', '5', '13'], ['Wells J.', 25, '8', '5', '1'], ['Jackson J.', 29, '17', '4', '0'], ['Caldwell-Pope K.', 24, '12', '3', '1'], ['Landale J.', 29, '11', '7', '3'], ['Coward C.', 28, '21', '9', '4'], ['Aldama S.', 28, '16', '2', '2'], ['Spencer C.', 19, '12', '2', '2'], ['Williams V.', 16, '0', '3', '1'], ['Konchar J.', 9, '0', '2', '0'], ['Small J.', 1, '0', '0', '0'], ['Hall P.', 1, '0', '0', '0'], ['Jackson G.', 1, '0', '0', '0'], ['Olivier-Maxence Prosper', 1, '0', '0', '0']]","[['Max Christie', 28, '18', '1', '1'], [""D'Angelo Russell"", 16, '9', '3', '5'], ['Flagg C.', 27, '12', '6', '2'], ['Paul Washington Jr.', 25, '14', '6', '1'], ['Daniel Gafford', 12, '0', '1', '0'], ['Naji Marshall', 25, '16', '7', '4'], ['Brandon Williams', 22, '11', '1', '3'], ['Caleb Martin', 18, '0', '3', '0'], ['Jaden Hardy', 17, '8', '3', '2'], ['Klay Thompson', 17, '0', '1', '3'], ['Cisse M.', 14, '10', '8', '0'], ['Nembhard R.', 10, '6', '0', '2'], ['Dwight Powell', 9, '0', '4', '2']]",4.5
127,07-11-2025 20:00,Miami Heat,126,Charlotte Hornets,108,"[['Mitchell D.', 32, '9', '5', '5'], ['Powell N.', 27, '25', '4', '3'], ['Wiggins A.', 36, '22', '4', '4'], ['Larsson P.', 27, '19', '4', '2'], ['Ware K.', 30, '7', '6', '0'], ['Jaquez Jr. J.', 33, '18', '8', '9'], ['Jovic N.', 19, '10', '4', '3'], ['Fontecchio S.', 19, '11', '2', '2'], ['Smith D.', 16, '5', '0', '3']]","[['Tre Mann', 35, '20', '9', '7'], ['James S.', 33, '10', '2', '1'], ['Miles Bridges', 41, '14', '12', '7'], ['Knueppel K.', 40, '30', '8', '3'], ['Kalkbrenner R.', 27, '10', '5', '0'], ['Moussa Diabate', 22, '10', '11', '0'], ['McNeeley L.', 19, '8', '4', '1'], ['Simpson K.', 13, '0', '1', '3'], ['Connaughton P.', 10, '6', '5', '0']]",7.5
128,07-11-2025 20:00,Milwaukee Bucks,126,Chicago Bulls,110,"[['Green A.', 35, '6', '4', '5'], ['Rollins R.', 31, '20', '6', '4'], ['Antetokounmpo G.', 37, '41', '15', '9'], ['Trent G.', 23, '5', '3', '0'], ['Turner M.', 31, '23', '8', '0'], ['Kuzma K.', 28, '11', '8', '1'], ['Anthony C.', 22, '11', '2', '5'], ['Portis B.', 20, '7', '5', '2'], ['Coffey A.', 10, '2', '2', '1'], ['Sims', 4, '0', '0', '0']]","[['Josh Giddey', 35, '16', '7', '14'], ['Tre Jones', 29, '17', '5', '4'], ['Buzelis M.', 36, '20', '8', '3'], ['I.Okoro', 17, '6', '4', '0'], ['Vucevic N.', 31, '16', '6', '1'], ['Patrick Williams', 23, '6', '6', '0'], ['Kevin Huerter', 23, '13', '3', '5'], ['Ayo Dosunmu', 20, '7', '0', '3'], ['Jalen Smith', 17, '7', '5', '3'], ['Dalen Terry', 5, '2', '1', '1'], ['Julian Phillips', 4, '0', '0', '0']]",4.5
129,07-11-2025 20:00,Minnesota Timberwolves,137,Utah Jazz,97,"[['Edwards A.', 26, '37', '5', '1'], ['DiVincenzo', 21, '3', '6', '2'], ['McDaniels J.', 27, '22', '7', '1'], ['Randle', 26, '19', '10', '12'], ['Gobert R.', 29, '8', '9', '2'], ['Reid N.', 24, '5', '4', '3'], ['Clark J.', 20, '6', '1', '2'], ['Conley M.', 17, '5', '1', '2'], ['Dillingham R.', 11, '8', '2', '1'], ['Beringer', 9, '6', '3', '0'], ['Miller L.', 9, '6', '3', '0'], ['Hyland B.', 9, '12', '1', '3'], ['Ingles J.', 9, '0', '0', '3'], ['Johnny Juzang', 5, '0', '0', '0']]","[['Collier I.', 26, '10', '0', '3'], ['Keyonte George', 26, '18', '4', '2'], ['Markkanen L.', 21, '12', '2', '2'], ['Svi Mykhailiuk', 18, '6', '2', '2'], ['Nurkic J.', 19, '3', '4', '4'], ['Bailey A.', 24, '12', '6', '3'], ['Brice Sensabaugh', 23, '5', '0', '3'], ['Filipowski K.', 22, '9', '10', '2'], ['Taylor Hendricks', 17, '4', '2', '1'], ['Clayton W.', 12, '4', '3', '2'], ['Anderson K.', 12, '8', '4', '4'], ['Williams C.', 10, '5', '1', '0'], ['Harkless E.', 7, '1', '1', '0'], ['Love K.', 3, '0', '1', '0']]",12.5
